"ETHNICITY","TERRITORY","ACADEMIC_INTEREST_1","Enroll","TOTAL_CONTACTS","SELF_INIT_CNTCTS","SOLICITED_CNTCTS","CAMPUS_VISIT","IRSCHOOL","satscore","sex","mailq","premiere","init_span","int1rat","int2rat","hscrat","avg_income","distance","Instate"
"C",2,"Unknown","1",6,4,1,0,"470989",1270,"1",1,"0",12,0.017182745659566852,0.020380002122916886,1,74655,1249.515373971112,0
"B",2,"HEA","0",1,0,1,0,"210965",1293,"1",1,"0",13,0,0.020380002122916886,0,44572,1255.867696095404,0
"B",2,"BUS","0",3,1,1,0,"210730",1317,"1",1,"0",29,0.015772870662460567,0.017543859649122806,0,65311,1284.6569968935619,0
"C",8,"Unknown","0",4,4,0,1,"210546",1340,"1",4,"0",14,0.017182745659566852,0.020380002122916886,0,53494.74710029566,318.0161398664745,0
"N",2,"PMED","0",2,1,1,0,"470789",1307,"1",1,"0",19,0.05330882352941176,0.020380002122916886,0.125,68870,1239.707371397198,0
"N",2,"PSC","0",1,0,1,0,"447290",1273,"1",1,"0",30,0.019704433497536946,0.020380002122916886,0.0376516305204012,93857,1237.2692831972115,0
"C",2,"FSC","1",11,10,1,1,"470789",1240,"1",1,"0",22,0.10047846889952153,0.020380002122916886,0.125,93857,1237.2692831972115,0
"C",2,"Unknown","0",2,1,1,0,"470052",1320,"1",1,"0",19,0.017182745659566852,0.020380002122916886,0,53494.74710029566,318.0161398664745,0
"C",2,"Unknown","1",6,6,0,1,"471393",1400,"1",1,"0",9,0.017182745659566852,0.020380002122916886,0.047619047619047616,125105,1246.1576311187953,0
"A",2,"Unknown","0",2,1,1,0,"471393",1413,"1",1,"0",18,0.017182745659566852,0.020380002122916886,0.047619047619047616,53494.74710029566,318.0161398664745,0
"C",2,"Unknown","0",1,0,1,0,"447290",1427,"1",1,"0",19,0.017182745659566852,0.020380002122916886,0.0376516305204012,116941,1237.0742130062322,0
"C",2,"Unknown","1",1,1,0,0,"970000",1440,"1",1,"0",5,0.017182745659566852,0.020380002122916886,0.12222222222222222,90265,1238.5967635636928,0
"C",8,"Unknown","0",3,1,2,0,"470103",1400,"1",1,"0",21,0.017182745659566852,0.020380002122916886,0,47928,1248.2637921499584,0
"A",2,"NSC","0",6,4,1,0,"470028",1360,"0",4,"0",21,0.1,0.020380002122916886,0,80822,1243.144309051021,0
"A",2,"ARC","0",3,3,0,0,"471035",1330,"1",4,"0",24,0.05,0.020380002122916886,0,34388,1148.4896397364328,0
"C",2,"Unknown","0",2,1,1,0,"470433",1300,"1",1,"0",19,0.017182745659566852,0.020380002122916886,0,61116,1166.3789923190354,0
"C",2,"Unknown","0",2,1,1,0,"471380",1270,"1",1,"0",18,0.017182745659566852,0.020380002122916886,0,42196,1263.6682333416693,0
"C",8,"BUS","1",10,10,0,1,"470472",1240,"0",4,"0",19,0.015772870662460567,0.020380002122916886,1,49816,1257.46230728199,0
"C",2,"Unknown","0",1,0,0,0,"472290",1155,"0",3,"0",20,0.017182745659566852,0.020380002122916886,0,45014,1272.2059080173465,0
"C",8,"Unknown","1",3,3,0,1,"471618",1070,"0",1,"0",27,0.017182745659566852,0.020380002122916886,0.5,55124,1267.571656960918,0
"C",2,"Unknown","0",1,0,0,0,"447290",1062,"1",1,"0",34,0.017182745659566852,0.020380002122916886,0.0376516305204012,41298,1263.6012991936489,0
"C",2,"Unknown","0",2,1,1,0,"471025",1054,"0",1,"0",18,0.017182745659566852,0.020380002122916886,0,36156,1253.185995042315,0
"C",2,"Unknown","0",1,1,0,0,"447290",1046,"1",1,"0",25,0.017182745659566852,0.020380002122916886,0.0376516305204012,42015,1074.5196506939033,0
"C",2,"Unknown","0",1,0,1,0,"447290",1038,"1",1,"0",28,0.017182745659566852,0.020380002122916886,0.0376516305204012,38504,1106.197975940859,0
"C",8,"Unknown","1",2,2,0,0,"471305",1030,"1",1,"0",13,0.017182745659566852,0.020380002122916886,0.5,52719,1108.0642669764231,0
"C",8,"Unknown","1",2,2,0,0,"471305",1310,"1",1,"0",6,0.017182745659566852,0.020380002122916886,0.5,52719,1108.0642669764231,0
"C",2,"Unknown","0",2,1,1,0,"447290",1270,"1",1,"0",18,0.017182745659566852,0.020380002122916886,0.0376516305204012,27182,1094.6844287615925,0
"C",2,"PT","1",10,6,3,1,"341853",1230,"1",5,"0",20,0.01951219512195122,0.020380002122916886,0.5,36208,1038.2856801716216,0
"C",8,"BUAD","1",8,7,0,1,"343235",1120,"1",4,"1",21,0.009195402298850575,0.6,0.3333333333333333,50880,1113.709998605903,0
"C",2,"Unknown","0",10,9,1,0,"343225",950,"1",1,"1",17,0.017182745659566852,0.020380002122916886,0,56800,1109.9063177344558,0
"C",2,"FD","1",4,4,0,0,"970000",1350,"1",5,"0",14,0.021897810218978103,0.020380002122916886,0.12222222222222222,76795,985.5868841144893,0
"B",2,"Unknown","0",2,1,1,0,"343440",1345,"0",1,"0",18,0.017182745659566852,0.020380002122916886,0,29275,1081.1564197838923,0
"C",2,"Unknown","1",4,4,0,0,"970000",1340,"1",1,"0",15,0.017182745659566852,0.020380002122916886,0.12222222222222222,59100,1142.5595717040294,0
"C",2,"Unknown","1",2,2,0,0,"H00028",1510,"0",1,"0",11,0.017182745659566852,0.020380002122916886,1,41763,901.5049987805146,0
"C",2,"Unknown","1",8,8,0,0,"343880",1200,"0",1,"1",18,0.017182745659566852,0.020380002122916886,0.3333333333333333,32162,924.2923696033979,0
"C",2,"Unknown","1",7,4,3,1,"343630",1410,"1",1,"0",23,0.017182745659566852,0.020380002122916886,0.3333333333333333,40880,893.6113202077752,0
"C",2,"Unknown","0",1,0,1,0,"343630",1375,"1",1,"0",9,0.017182745659566852,0.020380002122916886,0.3333333333333333,40880,893.6113202077752,0
"N",2,"Unknown","0",1,1,0,0,"447290",1340,"1",1,"0",12,0.017182745659566852,0.020380002122916886,0.0376516305204012,33331,889.6164323810061,0
"A",2,"Unknown","0",1,0,1,0,"447290",1305,"1",1,"0",29,0.017182745659566852,0.020380002122916886,0.0376516305204012,27382,966.6808215700761,0
"C",2,"Unknown","1",8,6,0,1,"411105",1270,"0",1,"0",18,0.017182745659566852,0.020380002122916886,1,61580,951.7197213785632,0
"N",2,"Unknown","0",1,0,1,0,"447290",1205,"1",1,"0",18,0.017182745659566852,0.020380002122916886,0.0376516305204012,30736,933.282854766667,0
"C",2,"Unknown","1",2,2,0,0,"410920",1140,"0",1,"0",10,0.017182745659566852,0.020380002122916886,1,46950,894.9356420706964,0
"H",2,"Unknown","0",1,0,1,0,"447290",1155,"1",1,"0",44,0.017182745659566852,0.020380002122916886,0.0376516305204012,48769,880.013316440811,0
"C",2,"Unknown","0",2,2,0,0,"410951",1170,"1",1,"0",19,0.017182745659566852,0.020380002122916886,0,53494.74710029566,318.0161398664745,0
"C",2,"Unknown","0",3,2,1,0,"411245",1165,"1",1,"0",18,0.017182745659566852,0.020380002122916886,0,33919,981.3431327181679,0
"C",2,"PEDU","1",4,4,0,0,"410120",1160,"1",1,"0",9,0.05555555555555555,0.6,0.3333333333333333,53494.74710029566,977.6224971863655,0
"C",2,"Unknown","0",2,1,1,0,"110060",1110,"1",1,"0",23,0.017182745659566852,0.020380002122916886,0,98545,777.4548592261626,0
"N",2,"Unknown","0",3,2,1,0,"111228",1060,"1",1,"0",19,0.017182745659566852,0.020380002122916886,0,51738,771.8035998004361,0
"C",2,"EGR","1",7,6,1,0,"110922",1010,"0",1,"1",14,0.0072992700729927005,0.125,0.5,60920,781.8801071841082,0
"B",2,"ARCH","0",6,3,3,0,"112280",1120,"1",1,"0",30,0.008955223880597015,0,0,71424,788.2420995992895,0
"C",2,"PEDU","1",8,7,0,0,"111987",1110,"1",1,"0",11,0.05555555555555555,0.011235955056179775,0.3333333333333333,78768,761.9190000225219,0
"C",2,"FD","1",4,3,0,1,"111998",1070,"1",5,"0",9,0.021897810218978103,0.020380002122916886,0.14285714285714285,78768,761.9190000225219,0
"C",2,"Unknown","0",2,1,1,0,"111986",1076,"1",1,"0",19,0.017182745659566852,0.020380002122916886,0,87710,763.3614014589533,0
"C",8,"NUR","0",2,1,0,0,"112618",1081,"1",5,"0",25,0.022587268993839837,0.020380002122916886,0,87710,763.3614014589533,0
"C",2,"PMED","0",1,0,0,0,"447290",1087,"1",4,"0",20,0.05330882352941176,0.020380002122916886,0.0376516305204012,88504,767.6316660334552,0
"A",2,"Unknown","0",2,1,1,0,"112279",1093,"1",1,"0",19,0.017182745659566852,0.020380002122916886,0,53494.74710029566,318.0161398664745,0
"C",2,"Unknown","0",1,0,1,0,"447290",1099,"1",1,"0",29,0.017182745659566852,0.020380002122916886,0.0376516305204012,53494.74710029566,318.0161398664745,0
"C",2,"COM","0",1,0,1,0,"447290",1104,"1",1,"0",30,0.010309278350515464,0.0273972602739726,0.0376516305204012,53494.74710029566,318.0161398664745,0
"C",2,"Unknown","0",9,7,0,0,"110146",1110,"1",5,"0",29,0.017182745659566852,0.020380002122916886,0,95468,781.1399028656405,0
"C",2,"Unknown","1",1,1,0,0,"113309",1320,"1",1,"0",7,0.017182745659566852,0.020380002122916886,1,50523,763.0859247155427,0
"N",2,"Unknown","1",8,7,0,1,"111734",1390,"0",1,"0",16,0.017182745659566852,0.020380002122916886,0.3333333333333333,70741,752.8984865299014,0
"O",2,"Unknown","0",1,1,0,0,"112276",1320,"1",1,"0",5,0.017182745659566852,0.020380002122916886,0,75860,750.6104507632349,0
"C",2,"PSY","0",1,0,1,0,"447290",1250,"1",1,"0",9,0.02918781725888325,0.020380002122916886,0.0376516305204012,53494.74710029566,318.0161398664745,0
"C",2,"BUS","0",1,0,0,0,"110797",1180,"0",4,"0",21,0.015772870662460567,0.020380002122916886,0.08333333333333333,61017,768.4787286410178,0
"O",8,"PW","1",6,5,0,0,"110195",1110,"0",5,"1",10,0.05555555555555555,0.011235955056179775,0.2,114674,763.606020096027,0
"C",2,"PMED","1",10,8,0,0,"110261",1260,"0",4,"1",21,0.05330882352941176,0.020380002122916886,0.1111111111111111,66493,766.7075741434555,0
"B",2,"Unknown","0",3,2,1,0,"111154",1195,"0",1,"0",23,0.017182745659566852,0.020380002122916886,0,82502,770.2898718315149,0
"C",2,"Unknown","1",2,1,1,0,"110217",1130,"1",1,"0",9,0.017182745659566852,0.020380002122916886,0.2,55556,761.0572295148027,0
"C",2,"Unknown","0",1,1,0,0,"110216",720,"0",1,"0",21,0.017182745659566852,0.020380002122916886,0,63675,766.4946980263268,0
"C",2,"Unknown","1",7,7,0,1,"110797",1100,"1",1,"1",17,0.017182745659566852,0.020380002122916886,0.08333333333333333,52638,770.0439955885381,0
"N",7,"Unknown","0",2,1,1,0,"447290",1123,"1",1,"0",19,0.017182745659566852,0.020380002122916886,0.0376516305204012,53494.74710029566,318.0161398664745,0
"C",8,"Unknown","0",1,0,1,0,"112022",1147,"1",1,"0",14,0.017182745659566852,0.020380002122916886,0,38947,896.1506286639972,0
"C",2,"FD","1",7,7,0,0,"110825",1170,"1",1,"1",13,0.021897810218978103,0.06896551724137931,0.25,78435,730.3469400657941,0
"C",2,"LAW","1",9,9,0,0,"110825",1270,"1",1,"1",52,0.012116316639741519,0.012133468149646108,0.25,78435,730.3469400657941,0
"C",2,"CFS","0",1,0,1,0,"447290",1227,"1",1,"0",30,0.02727272727272727,0.021413276231263382,0.0376516305204012,55056,927.489455843911,0
"C",2,"EGR","0",1,0,0,0,"100355",1183,"0",3,"0",20,0.0072992700729927005,0.05925925925925926,0,41183,977.0123792539536,0
"C",2,"Unknown","0",1,0,1,0,"100315",1140,"1",1,"0",10,0.017182745659566852,0.020380002122916886,0,53494.74710029566,318.0161398664745,0
"C",2,"MED","0",1,0,1,0,"100780",1097,"0",1,"0",31,0.01287001287001287,0,0,39095,925.5881259822082,0
"C",2,"LAW","0",1,0,1,0,"100780",1053,"1",1,"0",31,0.012116316639741519,0.06578947368421052,0,43672,938.2076197879329,0
"B",2,"PMED","1",6,4,1,0,"100769",1010,"1",5,"0",10,0.05330882352941176,0.020380002122916886,0.3333333333333333,48452,934.4404411492968,0
"C",2,"LAW","0",1,0,1,0,"100799",1110,"1",1,"0",31,0.012116316639741519,0.020380002122916886,0,48452,934.4404411492968,0
"C",8,"HIS","0",1,0,1,0,"100793",1210,"0",1,"0",31,0.023809523809523808,0.012133468149646108,0,70131,937.1810607980458,0
"C",2,"Unknown","0",1,1,0,0,"447290",1310,"1",4,"0",63,0.017182745659566852,0.020380002122916886,0.0376516305204012,55788,778.7571612623009,0
"C",2,"Unknown","1",6,5,1,0,"101671",1410,"1",1,"0",23,0.017182745659566852,0.020380002122916886,0.06666666666666667,53494.74710029566,775.1110165503471,0
"C",2,"Unknown","0",1,0,0,0,"100310",1376,"0",4,"0",10,0.017182745659566852,0.020380002122916886,0,38844,771.0304491358636,0
"B",2,"PT","0",1,0,1,0,"100390",1341,"0",1,"0",31,0.01951219512195122,0.012133468149646108,0,29237,658.5316941547003,0
"C",2,"PE","0",1,0,1,0,"101362",1307,"0",1,"0",31,0,0.021413276231263382,0,29237,658.5316941547003,0
"C",2,"Unknown","0",2,1,1,0,"101375",1273,"0",1,"0",19,0.017182745659566852,0.020380002122916886,0,53494.74710029566,318.0161398664745,0
"O",2,"BIO","0",1,0,1,0,"100065",1239,"1",1,"0",31,0.019969278033794162,0.007556675062972292,0,36019,625.3055763591058,0
"C",2,"MED","0",3,3,0,0,"447290",1204,"1",5,"0",34,0.01287001287001287,0.020380002122916886,0.0376516305204012,53494.74710029566,646.9669006405827,0
"O",2,"LAW","1",5,4,1,1,"100532",1170,"1",5,"0",15,0.012116316639741519,0.06578947368421052,0.25,39035,633.9531006335782,0
"C",2,"ARCH","0",2,1,0,0,"100545",1195,"1",4,"0",20,0.008955223880597015,0,0,52169,895.955445253339,0
"C",2,"CSI","0",1,0,0,0,"100545",1220,"1",3,"0",31,0.002012072434607646,0.020380002122916886,0,26453,894.7516760934556,0
"C",2,"PSY","0",1,0,1,0,"447290",1245,"1",1,"0",27,0.02918781725888325,0,0.0376516305204012,39694,964.3976654894989,0
"C",8,"GEO","1",3,2,0,0,"101306",1270,"0",1,"0",7,0.25,0.020380002122916886,0.3333333333333333,55645,976.9869575435569,0
"C",2,"FIN","1",5,5,0,1,"101294",1110,"1",1,"0",15,0.06976744186046512,0.06578947368421052,0.1111111111111111,32826,974.3784891590907,0
"C",2,"Unknown","0",2,1,1,0,"101902",1130,"0",1,"0",11,0.017182745659566852,0.020380002122916886,0,45795,974.223262007867,0
"C",2,"Unknown","0",2,1,1,0,"101902",1150,"0",1,"0",11,0.017182745659566852,0.020380002122916886,0,45795,974.223262007867,0
"C",2,"Unknown","1",2,2,0,0,"101656",1170,"1",1,"0",5,0.017182745659566852,0.020380002122916886,0.14285714285714285,40199,976.9943647968154,0
"C",2,"Unknown","0",2,1,1,0,"101310",1181,"0",1,"0",19,0.017182745659566852,0.020380002122916886,0,53494.74710029566,318.0161398664745,0
"B",2,"NUR","0",1,0,0,0,"101297",1192,"1",3,"0",22,0.022587268993839837,0,0,53494.74710029566,318.0161398664745,0
"B",2,"Unknown","0",2,1,1,0,"101248",1203,"0",1,"0",18,0.017182745659566852,0.020380002122916886,0.0625,53494.74710029566,318.0161398664745,0
"B",2,"MED","0",1,0,1,0,"101290",1214,"1",1,"0",31,0.01287001287001287,0.005865102639296188,0,50389,968.366219831777,0
"O",2,"Unknown","0",2,1,1,0,"101656",1226,"1",1,"0",18,0.017182745659566852,0.020380002122916886,0.14285714285714285,50389,968.366219831777,0
"A",2,"BIO","0",1,0,1,0,"101248",1237,"1",1,"0",31,0.019969278033794162,0.006535947712418301,0.0625,54676,975.1569657243729,0
"N",2,"LAW","0",1,0,1,0,"101279",1248,"1",1,"0",31,0.012116316639741519,0.006535947712418301,0,53494.74710029566,974.0206336763999,0
"O",2,"PT","0",1,0,1,0,"101026",1259,"1",1,"0",31,0.01951219512195122,0.056338028169014086,0,25261,1028.0638910691462,0
"C",8,"LAW","1",7,6,0,0,"101031",1270,"0",3,"0",11,0.012116316639741519,0.020380002122916886,0.07142857142857142,46276,1017.0664795446531,0
"C",8,"Unknown","1",2,2,0,0,"101793",1290,"0",1,"0",11,0.017182745659566852,0.020380002122916886,0.3333333333333333,90105,1051.3513254073157,0
"H",2,"HIS","0",1,0,1,0,"100662",1259,"0",1,"0",31,0.023809523809523808,0.06578947368421052,0,38485,1101.3940410768325,0
"B",2,"BUS","0",1,0,1,0,"101172",1227,"1",1,"0",31,0.015772870662460567,0.02,0,37756,1104.228300067354,0
"C",2,"Unknown","0",2,1,1,0,"100495",1196,"0",1,"0",23,0.017182745659566852,0.020380002122916886,0.5,57355,1098.5038176871617,0
"N",2,"SCI","0",2,1,0,0,"100299",1164,"1",3,"0",20,0.003067484662576687,0.009876543209876543,0,43178,1093.7152239662034,0
"C",2,"Unknown","0",1,0,1,0,"447290",1133,"1",1,"0",18,0.017182745659566852,0.020380002122916886,0.0376516305204012,39797,1097.4849324512782,0
"H",2,"PSY","0",2,1,0,0,"101538",1101,"1",4,"0",10,0.02918781725888325,0.03787878787878788,0,39797,1097.4849324512782,0
"N",2,"Unknown","1",2,2,0,0,"950040",1070,"1",1,"0",9,0.017182745659566852,0.020380002122916886,1,53494.74710029566,1111.6387388955807,0
"C",8,"LAW","1",8,5,1,1,"101105",1220,"1",3,"0",35,0.012116316639741519,0.012133468149646108,0.037037037037037035,44741,1107.889013324462,0
"H",2,"Unknown","0",2,2,0,0,"862150",1420,"0",1,"0",10,0.017182745659566852,0.020380002122916886,0.5,53494.74710029566,318.0161398664745,0
"H",8,"Unknown","0",1,1,0,0,"101047",1070,"1",1,"0",17,0.017182745659566852,0.020380002122916886,0,86823,1108.4604656568356,0
"C",2,"MED","1",5,4,1,0,"101623",1290,"0",1,"0",12,0.01287001287001287,0.020380002122916886,0.25,118410,1108.7834231500412,0
"B",2,"CSI","0",6,5,1,0,"101236",970,"0",4,"0",31,0.002012072434607646,0.020588235294117647,0,35897,1105.5983045939638,0
"N",2,"MED","0",2,1,0,0,"101234",987,"1",3,"0",21,0.01287001287001287,0.020380002122916886,0,38190,1103.0960673796515,0
"C",2,"Unknown","0",1,0,1,0,"447290",1003,"0",1,"0",27,0.017182745659566852,0.020380002122916886,0.0376516305204012,35669,1101.554884548736,0
"O",8,"Unknown","0",2,0,2,0,"100475",1020,"0",1,"0",17,0.017182745659566852,0.020380002122916886,0,48994,1105.8094891809455,0
"C",2,"INTB","0",1,0,1,0,"101317",1037,"0",1,"0",31,0.02608695652173913,0.012133468149646108,0,69714,1083.3646164589056,0
"C",2,"BUS","0",1,0,0,0,"101839",1053,"0",3,"0",21,0.015772870662460567,0.020588235294117647,0,69714,1083.3646164589056,0
"C",2,"Unknown","1",2,2,0,0,"100495",1070,"0",1,"0",7,0.017182745659566852,0.020380002122916886,0.5,56381,1099.8769811260177,0
"C",2,"COM","0",1,0,1,0,"100380",1127,"0",1,"0",31,0.010309278350515464,0.0273972602739726,0,35184,1101.8960705010813,0
"C",2,"BUS","0",1,1,0,1,"101814",1183,"1",5,"0",10,0.015772870662460567,0.020380002122916886,0,36335,1098.6989333989266,0
"C",8,"PSY","1",3,2,0,1,"100824",1240,"1",4,"0",11,0.02918781725888325,0.056338028169014086,0.3333333333333333,54530,1084.1718518108537,0
"B",2,"ARCH","1",4,3,1,0,"101495",920,"0",1,"0",31,0.008955223880597015,0.020588235294117647,0.3333333333333333,51114,933.8202254808419,0
"H",8,"Unknown","0",1,0,0,0,"101683",926,"0",4,"0",22,0.017182745659566852,0.020380002122916886,0,54010,918.5710894765803,0
"C",2,"Unknown","0",2,1,1,0,"101750",931,"1",1,"0",23,0.017182745659566852,0.020380002122916886,0,39688,939.0346011993114,0
"C",2,"Unknown","0",1,0,0,0,"100150",937,"0",3,"0",20,0.017182745659566852,0.020380002122916886,0,43905,932.4421451512792,0
"C",2,"LAW","0",1,0,1,0,"101778",943,"1",1,"0",30,0.012116316639741519,0.012133468149646108,0,53494.74710029566,318.0161398664745,0
"C",2,"BIO","0",1,0,0,0,"101705",949,"1",3,"0",22,0.019969278033794162,0.03787878787878788,0,49843,918.5571988320211,0
"C",8,"BUAD","0",1,0,1,0,"101731",954,"1",1,"0",31,0.009195402298850575,0.011235955056179775,0,53565,916.7448235753637,0
"C",8,"Unknown","0",2,1,0,0,"101509",960,"1",3,"0",22,0.017182745659566852,0.020380002122916886,0,38419,911.8813969163936,0
"C",8,"ACC","0",1,0,0,0,"101521",966,"0",4,"0",11,0.01818181818181818,0.020380002122916886,0,32741,914.3328597592462,0
"C",8,"PLAW","0",1,0,1,0,"101882",971,"1",1,"0",25,0.026143790849673203,0.020380002122916886,0,33825,904.422737527337,0
"H",8,"PSY","0",1,0,0,0,"101521",977,"1",3,"0",35,0.02918781725888325,0,0,32342,904.2684962835901,0
"H",2,"NUR","0",1,0,0,0,"100505",983,"1",4,"0",11,0.022587268993839837,0.020380002122916886,0,29256,961.739792221424,0
"C",2,"LAW","0",1,0,0,0,"101595",989,"1",3,"0",11,0.012116316639741519,0.020380002122916886,0,34138,991.2251106069486,0
"C",2,"PMED","0",1,0,0,0,"101805",994,"0",3,"0",11,0.05330882352941176,0.020380002122916886,0,30833,970.6150866152531,0
"C",2,"PMED","0",1,0,0,0,"101890",1000,"0",3,"0",11,0.05330882352941176,0.020380002122916886,0,34293,963.8914599559595,0
"N",2,"ATH","0",2,1,0,0,"100515",1006,"1",3,"0",22,0.03225806451612903,0,0,24050,992.4071258846277,0
"C",2,"Unknown","0",1,1,0,0,"447290",1011,"1",1,"0",9,0.017182745659566852,0.020380002122916886,0.0376516305204012,33750,977.5840667617821,0
"C",2,"CSI","0",1,0,1,0,"101450",1017,"1",1,"0",31,0.002012072434607646,0.012133468149646108,0,43964,973.141758513006,0
"C",2,"Unknown","0",1,0,0,0,"100705",1023,"1",3,"0",22,0.017182745659566852,0.020380002122916886,0,53494.74710029566,1021.6503580291743,0
"C",2,"Unknown","0",1,0,0,0,"101585",1029,"1",5,"0",20,0.017182745659566852,0.020380002122916886,0,50396,936.0690758777483,0
"C",2,"BUS","0",1,0,0,0,"101585",1034,"1",3,"0",11,0.015772870662460567,0.011235955056179775,0,60595,942.4917548884582,0
"C",2,"BUS","1",10,9,1,1,"101780",1040,"0",1,"0",12,0.015772870662460567,0.020380002122916886,0.125,39124,947.2284395058497,0
"C",2,"Unknown","0",2,2,0,0,"101258",1190,"0",1,"0",21,0.017182745659566852,0.020380002122916886,0,43725,919.6547982795101,0
"C",2,"Unknown","0",3,1,0,0,"100175",1190,"0",3,"0",10,0.017182745659566852,0.020380002122916886,0,53494.74710029566,914.3952629403245,0
"H",5,"PSY","1",5,3,1,0,"442212",1190,"1",1,"0",11,0.02918781725888325,0.06642066420664207,0.14705882352941177,31877,903.8599032311616,0
"C",2,"MED","1",7,7,0,0,"101739",1300,"1",1,"0",29,0.01287001287001287,0.020380002122916886,0.5,69268,906.1880695848299,0
"C",2,"JOU","0",1,0,0,0,"100856",1290,"0",3,"0",35,0.042105263157894736,0.0273972602739726,0,39331,979.7775763308593,0
"C",2,"Unknown","0",2,1,1,0,"100228",1280,"1",1,"0",11,0.017182745659566852,0.020380002122916886,0,44938,978.8417323340548,0
