,ETHNICITY,TERRITORY,ACADEMIC_INTEREST_1,ACADEMIC_INTEREST_2,Enroll,TOTAL_CONTACTS,SELF_INIT_CNTCTS,SOLICITED_CNTCTS,CAMPUS_VISIT,CONTACT_CODE1,IRSCHOOL,satscore,sex,mailq,telecq,premiere,interest,stuemail,init_span,int1rat,int2rat,hscrat,avg_income,distance,Instate
144,N,5,ARCH,BUS,0,2,1,1,0,CWY,330790,1127.5,0.0,1,,0,0,0,17,0.008955223880597,0.0098765432098765,0.0,56293.0,1446.9696119906823,N
145,A,5,PSY,Unknown,1,8,7,1,1,LMI,331926,1090.0,1.0,1,4.0,1,1,1,10,0.0291878172588832,0.0203800021229168,1.0,50744.0,1457.8210524811616,N
146,N,5,Unknown,Unknown,0,1,0,1,0,PCM,332560,1107.5,1.0,1,,0,0,1,5,0.0171827456595668,0.0203800021229168,0.0,42414.0,1457.20976902006,N
147,N,5,Unknown,Unknown,0,1,0,1,0,PRC,447290,1125.0,1.0,1,,0,0,0,18,0.0171827456595668,0.0203800021229168,0.0376516305204012,27820.0,1456.3747635293444,N
148,C,5,Unknown,Unknown,0,1,0,1,0,PCG,447290,1142.5,1.0,1,,0,0,1,29,0.0171827456595668,0.0203800021229168,0.0376516305204012,70630.0,1480.1313116114368,N
149,C,5,Unknown,Unknown,1,3,3,0,0,SAT,334355,1160.0,1.0,1,,0,0,1,10,0.0171827456595668,0.0203800021229168,1.0,35079.0,1407.333441674455,N
150,C,5,PSY,Unknown,1,4,4,0,1,SAT,442434,1200.0,0.0,3,3.0,0,0,1,17,0.0291878172588832,0.0203800021229168,0.0406976744186046,51250.0,1384.007832922735,N
151,C,5,Unknown,Unknown,0,1,0,1,0,PCG,447290,1183.3333333333333,0.0,1,,0,0,1,29,0.0171827456595668,0.0203800021229168,0.0376516305204012,40836.0,1300.72059934986,N
152,C,5,Unknown,Unknown,0,1,0,1,0,CWY,334325,1166.6666666666667,0.0,1,,0,0,1,7,0.0171827456595668,0.0203800021229168,0.0,60141.0,1283.0604935521749,N
153,C,5,Unknown,Unknown,1,3,3,0,0,HST,391512,1150.0,0.0,1,,0,0,1,8,0.0171827456595668,0.0203800021229168,1.0,60898.0,1154.751207131066,N
154,N,5,Unknown,Unknown,0,1,0,1,0,PRC,447290,1190.0,0.0,1,,0,0,0,23,0.0171827456595668,0.0203800021229168,0.0376516305204012,50099.0,1139.8601474420266,N
155,C,5,BIO,SPA,0,1,0,1,0,CWY,447290,1230.0,1.0,1,,0,0,1,27,0.0199692780337941,0.0175438596491228,0.0376516305204012,39939.0,1163.926543220569,N
156,B,5,BIO,Unknown,0,2,2,0,0,LMI,391760,1270.0,1.0,1,,0,0,1,14,0.0199692780337941,0.0203800021229168,0.0,45816.0,1304.6134959122924,N
157,C,5,BIO,Unknown,0,1,0,1,0,CLD,447290,1310.0,1.0,1,,0,0,0,21,0.0199692780337941,0.0203800021229168,0.0376516305204012,37821.0,1268.3993641301129,N
158,C,5,Unknown,Unknown,1,4,3,1,0,PHN,392050,1350.0,1.0,1,3.0,0,1,1,12,0.0171827456595668,0.0203800021229168,1.0,43315.0,1328.3506962427757,N
159,C,5,SPA,LAW,0,1,0,1,0,CWY,447290,1220.0,1.0,1,,0,0,1,27,0.0,0.0112359550561797,0.0376516305204012,48134.0,1315.5318980448212,N
160,C,5,Unknown,Unknown,1,9,8,1,0,LMI,391130,1090.0,0.0,1,3.0,1,0,1,24,0.0171827456595668,0.0203800021229168,1.0,55750.0,1382.9354743283232,N
161,N,5,Unknown,Unknown,1,9,9,0,0,SPR,391130,1200.0,0.0,1,3.0,1,0,1,17,0.0171827456595668,0.0203800021229168,1.0,55750.0,1382.9354743283232,N
162,C,5,Unknown,Unknown,0,2,1,1,0,PCG,390435,1202.857142857143,1.0,1,,0,0,1,23,0.0171827456595668,0.0203800021229168,0.0,53761.0,1392.1883482496407,N
163,C,8,Unknown,Unknown,0,2,1,1,0,PCG,391361,1205.7142857142858,1.0,1,,0,0,1,19,0.0171827456595668,0.0203800021229168,0.0,48352.0,1390.8330182360503,N
164,B,5,Unknown,Unknown,0,2,1,1,0,PCM,391415,1208.571428571429,1.0,1,,0,0,1,22,0.0171827456595668,0.0203800021229168,0.0,51042.0,1377.6062072573538,N
165,C,5,Unknown,Unknown,0,2,1,1,0,PCG,394955,1211.428571428571,0.0,1,,0,0,1,17,0.0171827456595668,0.0203800021229168,0.0,93308.0,1346.9584105551785,N
166,C,5,Unknown,Unknown,0,2,1,1,0,PCG,447290,1214.2857142857142,0.0,1,,0,0,1,18,0.0171827456595668,0.0203800021229168,0.0376516305204012,61814.0,1339.463257995554,N
167,C,5,DENT,MED,0,1,0,0,0,BHC,080158,1217.142857142857,1.0,5,,0,0,0,34,0.0056179775280898,0.0121334681496461,0.0,67623.0,1350.9538293656665,N
168,C,2,BUS,EGR,1,5,5,0,1,CAV,470549,1220.0,0.0,4,,0,0,1,13,0.0157728706624605,0.0205882352941176,0.25,117689.0,1231.595159567883,N
169,C,2,EGR,MUS,1,8,7,0,1,BHC,470549,1310.0,0.0,1,3.0,0,2,1,21,0.0072992700729927,0.0075566750629722,0.25,117689.0,1231.595159567883,N
170,C,2,Unknown,Unknown,0,2,1,1,0,P06,470549,1267.5,0.0,1,,0,0,0,19,0.0171827456595668,0.0203800021229168,0.25,53494.74710029566,318.0161398664757,N
171,N,2,CHE,EGR,0,1,0,1,0,P04,447290,1225.0,1.0,1,,0,0,1,30,0.0,0.0205882352941176,0.0376516305204012,102577.0,1234.117579424635,N
172,N,2,ART,Unknown,0,1,0,1,0,P04,447290,1182.5,0.0,1,,0,0,1,30,0.005736137667304,0.0203800021229168,0.0376516305204012,79058.0,1236.9680905182952,N
173,C,2,JOU,ART,1,6,5,1,0,SPR,472311,1140.0,1.0,5,3.0,1,0,1,18,0.0421052631578947,0.0352112676056338,1.0,60035.0,1214.7609850824235,N
174,C,8,Unknown,Unknown,1,4,4,0,0,EML,210703,1010.0,1.0,1,,1,0,1,12,0.0171827456595668,0.0203800021229168,0.5,53494.74710029566,1257.3760553416423,N
175,C,2,ACC,PSY,0,2,2,0,0,EML,210690,1075.0,1.0,4,,0,1,1,33,0.0181818181818181,0.0176366843033509,0.0,52129.0,1265.844461353748,N
176,C,2,MUS,EDU,0,1,0,1,0,CLD,210283,1140.0,1.0,1,,0,0,1,33,0.0058823529411764,0.0214132762312633,0.0,72641.0,1269.021882810887,N
177,B,2,PSY,ELC,0,2,1,1,0,LMI,447290,1205.0,1.0,1,1.0,0,0,1,25,0.0291878172588832,0.0,0.0376516305204012,45883.0,1258.4345434786271,N
178,C,2,Unknown,Unknown,1,6,4,1,0,CRS,470989,1270.0,1.0,1,3.0,0,0,1,12,0.0171827456595668,0.0203800021229168,1.0,74655.0,1249.515373971112,N
179,B,2,HEA,Unknown,0,1,0,1,0,CWY,210965,1293.3333333333333,1.0,1,,0,0,1,13,0.0,0.0203800021229168,0.0,44572.0,1255.867696095404,N
180,B,2,BUS,SPA,0,3,1,1,0,PCM,210730,1316.6666666666667,1.0,1,1.0,0,0,1,29,0.0157728706624605,0.0175438596491228,0.0,65311.0,1284.656996893562,N
181,C,8,Unknown,Unknown,0,4,4,0,1,ACT,210546,1340.0,1.0,4,3.0,0,0,1,14,0.0171827456595668,0.0203800021229168,0.0,53494.74710029566,318.0161398664757,N
182,N,2,PMED,Unknown,0,2,1,1,0,P06,470789,1306.6666666666667,1.0,1,,0,0,0,19,0.0533088235294117,0.0203800021229168,0.125,68870.0,1239.707371397198,N
183,N,2,PSC,Unknown,0,1,0,1,0,P04,447290,1273.3333333333333,1.0,1,,0,0,1,30,0.0197044334975369,0.0203800021229168,0.0376516305204012,93857.0,1237.2692831972115,N
184,C,2,FSC,Unknown,1,11,10,1,1,LMI,470789,1240.0,1.0,1,3.0,0,0,1,22,0.1004784688995215,0.0203800021229168,0.125,93857.0,1237.2692831972115,N
185,C,2,Unknown,Unknown,0,2,1,1,0,P06,470052,1320.0,1.0,1,,0,0,0,19,0.0171827456595668,0.0203800021229168,0.0,53494.74710029566,318.0161398664757,N
186,C,2,Unknown,Unknown,1,6,6,0,1,ACT,471393,1400.0,1.0,1,,0,2,1,9,0.0171827456595668,0.0203800021229168,0.0476190476190476,125105.0,1246.1576311187953,N
187,A,2,Unknown,Unknown,0,2,1,1,0,P06,471393,1413.3333333333333,1.0,1,,0,0,0,18,0.0171827456595668,0.0203800021229168,0.0476190476190476,53494.74710029566,318.0161398664757,N
188,C,2,Unknown,Unknown,0,1,0,1,0,P06,447290,1426.6666666666667,1.0,1,,0,0,0,19,0.0171827456595668,0.0203800021229168,0.0376516305204012,116941.0,1237.0742130062322,N
189,C,2,Unknown,Unknown,1,1,1,0,0,SAT,970000,1440.0,1.0,1,,0,0,1,5,0.0171827456595668,0.0203800021229168,0.1222222222222222,90265.0,1238.5967635636928,N
190,C,8,Unknown,Unknown,0,3,1,2,0,PRC,470103,1400.0,1.0,1,,0,0,1,21,0.0171827456595668,0.0203800021229168,0.0,47928.0,1248.2637921499584,N
191,A,2,NSC,Unknown,0,6,4,1,0,BHC,470028,1360.0,0.0,4,3.0,0,0,1,21,0.1,0.0203800021229168,0.0,80822.0,1243.144309051021,N
192,A,2,ARC,Unknown,0,3,3,0,0,LMI,471035,1330.0,1.0,4,,0,0,1,24,0.05,0.0203800021229168,0.0,34388.0,1148.4896397364328,N
193,C,2,Unknown,Unknown,0,2,1,1,0,PCG,470433,1300.0,1.0,1,,0,0,1,19,0.0171827456595668,0.0203800021229168,0.0,61116.0,1166.3789923190354,N
194,C,2,Unknown,Unknown,0,2,1,1,0,PCG,471380,1270.0,1.0,1,,0,0,1,18,0.0171827456595668,0.0203800021229168,0.0,42196.0,1263.6682333416693,N
195,C,8,BUS,Unknown,1,10,10,0,1,SAT,470472,1240.0,0.0,4,2.0,0,1,1,19,0.0157728706624605,0.0203800021229168,1.0,49816.0,1257.46230728199,N
196,C,2,Unknown,Unknown,0,1,0,0,0,BHC,472290,1155.0,0.0,3,,0,0,0,20,0.0171827456595668,0.0203800021229168,0.0,45014.0,1272.2059080173465,N
197,C,8,Unknown,Unknown,1,3,3,0,1,CAV,471618,1070.0,0.0,1,3.0,0,0,1,27,0.0171827456595668,0.0203800021229168,0.5,55124.0,1267.571656960918,N
198,C,2,Unknown,Unknown,0,1,0,0,0,CRS,447290,1062.0,1.0,1,,0,0,0,34,0.0171827456595668,0.0203800021229168,0.0376516305204012,41298.0,1263.6012991936489,N
199,C,2,Unknown,Unknown,0,2,1,1,0,PRC,471025,1054.0,0.0,1,,0,0,1,18,0.0171827456595668,0.0203800021229168,0.0,36156.0,1253.185995042315,N
200,C,2,Unknown,Unknown,0,1,1,0,0,EML,447290,1046.0,1.0,1,,0,0,1,25,0.0171827456595668,0.0203800021229168,0.0376516305204012,42015.0,1074.5196506939033,N
201,C,2,Unknown,Unknown,0,1,0,1,0,PCG,447290,1038.0,1.0,1,,0,0,1,28,0.0171827456595668,0.0203800021229168,0.0376516305204012,38504.0,1106.197975940859,N
202,C,8,Unknown,Unknown,1,2,2,0,0,EML,471305,1030.0,1.0,1,3.0,0,0,1,13,0.0171827456595668,0.0203800021229168,0.5,52719.0,1108.0642669764231,N
203,C,8,Unknown,Unknown,1,2,2,0,0,LMA,471305,1310.0,1.0,1,,0,0,1,6,0.0171827456595668,0.0203800021229168,0.5,52719.0,1108.0642669764231,N
204,C,2,Unknown,Unknown,0,2,1,1,0,PRC,447290,1270.0,1.0,1,,0,0,1,18,0.0171827456595668,0.0203800021229168,0.0376516305204012,27182.0,1094.6844287615925,N
205,C,2,PT,Unknown,1,10,6,3,1,LMI,341853,1230.0,1.0,5,,0,0,1,20,0.0195121951219512,0.0203800021229168,0.5,36208.0,1038.2856801716216,N
206,C,8,BUAD,CREC,1,8,7,0,1,LMI,343235,1120.0,1.0,4,3.0,1,0,1,21,0.0091954022988505,0.6,0.3333333333333333,50880.0,1113.709998605903,N
207,C,2,Unknown,Unknown,0,10,9,1,0,LMI,343225,950.0,1.0,1,3.0,1,0,0,17,0.0171827456595668,0.0203800021229168,0.0,56800.0,1109.9063177344558,N
208,C,2,FD,Unknown,1,4,4,0,0,LMI,970000,1350.0,1.0,5,,0,0,1,14,0.0218978102189781,0.0203800021229168,0.1222222222222222,76795.0,985.5868841144892,N
209,B,2,Unknown,Unknown,0,2,1,1,0,PRC,343440,1345.0,0.0,1,,0,0,1,18,0.0171827456595668,0.0203800021229168,0.0,29275.0,1081.1564197838925,N
210,C,2,Unknown,Unknown,1,4,4,0,0,SAT,970000,1340.0,1.0,1,,0,0,1,15,0.0171827456595668,0.0203800021229168,0.1222222222222222,59100.0,1142.5595717040294,N
211,C,2,Unknown,Unknown,1,2,2,0,0,SAT,H00028,1510.0,0.0,1,,0,0,1,11,0.0171827456595668,0.0203800021229168,1.0,41763.0,901.5049987805146,N
212,C,2,Unknown,Unknown,1,8,8,0,0,SAT,343880,1200.0,0.0,1,3.0,1,0,1,18,0.0171827456595668,0.0203800021229168,0.3333333333333333,32162.0,924.292369603398,N
213,C,2,Unknown,Unknown,1,7,4,3,1,PCG,343630,1410.0,1.0,1,,0,0,1,23,0.0171827456595668,0.0203800021229168,0.3333333333333333,40880.0,893.6113202077752,N
214,C,2,Unknown,Unknown,0,1,0,1,0,REG,343630,1375.0,1.0,1,,0,0,1,9,0.0171827456595668,0.0203800021229168,0.3333333333333333,40880.0,893.6113202077752,N
215,N,2,Unknown,Unknown,0,1,1,0,0,LMI,447290,1340.0,1.0,1,3.0,0,0,1,12,0.0171827456595668,0.0203800021229168,0.0376516305204012,33331.0,889.6164323810061,N
216,A,2,Unknown,Unknown,0,1,0,1,0,PCG,447290,1305.0,1.0,1,,0,0,1,29,0.0171827456595668,0.0203800021229168,0.0376516305204012,27382.0,966.680821570076,N
217,C,2,Unknown,Unknown,1,8,6,0,1,EML,411105,1270.0,0.0,1,,0,1,1,18,0.0171827456595668,0.0203800021229168,1.0,61580.0,951.7197213785632,N
218,N,2,Unknown,Unknown,0,1,0,1,0,PRC,447290,1205.0,1.0,1,,0,0,0,18,0.0171827456595668,0.0203800021229168,0.0376516305204012,30736.0,933.282854766667,N
219,C,2,Unknown,Unknown,1,2,2,0,0,APP,410920,1140.0,0.0,1,,0,0,1,10,0.0171827456595668,0.0203800021229168,1.0,46950.0,894.9356420706964,N
220,H,2,Unknown,Unknown,0,1,0,1,0,PRC,447290,1155.0,1.0,1,,0,0,0,44,0.0171827456595668,0.0203800021229168,0.0376516305204012,48769.0,880.013316440811,N
221,C,2,Unknown,Unknown,0,2,2,0,0,ACT,410951,1170.0,1.0,1,,0,0,0,19,0.0171827456595668,0.0203800021229168,0.0,53494.74710029566,318.0161398664757,N
222,C,2,Unknown,Unknown,0,3,2,1,0,PCG,411245,1165.0,1.0,1,,0,0,1,18,0.0171827456595668,0.0203800021229168,0.0,33919.0,981.343132718168,N
223,C,2,PEDU,CREC,1,4,4,0,0,LMI,410120,1160.0,1.0,1,,0,0,1,9,0.0555555555555555,0.6,0.3333333333333333,53494.74710029566,977.6224971863656,N
224,C,2,Unknown,Unknown,0,2,1,1,0,PCG,110060,1110.0,1.0,1,,0,0,1,23,0.0171827456595668,0.0203800021229168,0.0,98545.0,777.4548592261626,N
225,N,2,Unknown,Unknown,0,3,2,1,0,PRC,111228,1060.0,1.0,1,,0,1,1,19,0.0171827456595668,0.0203800021229168,0.0,51738.0,771.8035998004361,N
226,C,2,EGR,ENT,1,7,6,1,0,LMI,110922,1010.0,0.0,1,3.0,1,0,1,14,0.0072992700729927,0.125,0.5,60920.0,781.8801071841082,N
227,B,2,ARCH,ID,0,6,3,3,0,HCD,112280,1120.0,1.0,1,,0,0,1,30,0.008955223880597,0.0,0.0,71424.0,788.2420995992895,N
228,C,2,PEDU,MTH,1,8,7,0,0,LMI,111987,1110.0,1.0,1,4.0,0,0,1,11,0.0555555555555555,0.0112359550561797,0.3333333333333333,78768.0,761.9190000225219,N
229,C,2,FD,Unknown,1,4,3,0,1,CAV,111998,1070.0,1.0,5,,0,0,1,9,0.0218978102189781,0.0203800021229168,0.1428571428571428,78768.0,761.9190000225219,N
230,C,2,Unknown,Unknown,0,2,1,1,0,PCG,111986,1075.7142857142858,1.0,1,,0,0,1,19,0.0171827456595668,0.0203800021229168,0.0,87710.0,763.3614014589533,N
231,C,8,NUR,Unknown,0,2,1,0,0,LMI,112618,1081.428571428571,1.0,5,,0,0,0,25,0.0225872689938398,0.0203800021229168,0.0,87710.0,763.3614014589533,N
232,C,2,PMED,Unknown,0,1,0,0,0,CIP,447290,1087.142857142857,1.0,4,,0,0,1,20,0.0533088235294117,0.0203800021229168,0.0376516305204012,88504.0,767.6316660334552,N
233,A,2,Unknown,Unknown,0,2,1,1,0,COC,112279,1092.857142857143,1.0,1,,0,0,1,19,0.0171827456595668,0.0203800021229168,0.0,53494.74710029566,318.0161398664757,N
234,C,2,Unknown,Unknown,0,1,0,1,0,HCD,447290,1098.571428571429,1.0,1,,0,0,0,29,0.0171827456595668,0.0203800021229168,0.0376516305204012,53494.74710029566,318.0161398664757,N
235,C,2,COM,BUBR,0,1,0,1,0,HCD,447290,1104.2857142857142,1.0,1,,0,0,1,30,0.0103092783505154,0.0273972602739726,0.0376516305204012,53494.74710029566,318.0161398664757,N
236,C,2,Unknown,Unknown,0,9,7,0,0,EML,110146,1110.0,1.0,5,2.0,0,0,1,29,0.0171827456595668,0.0203800021229168,0.0,95468.0,781.1399028656405,N
237,C,2,Unknown,Unknown,1,1,1,0,0,LMA,113309,1320.0,1.0,1,,0,0,1,7,0.0171827456595668,0.0203800021229168,1.0,50523.0,763.0859247155427,N
238,N,2,Unknown,Unknown,1,8,7,0,1,SAT,111734,1390.0,0.0,1,3.0,0,2,1,16,0.0171827456595668,0.0203800021229168,0.3333333333333333,70741.0,752.8984865299014,N
239,O,2,Unknown,Unknown,0,1,1,0,0,LMA,112276,1320.0,1.0,1,,0,0,1,5,0.0171827456595668,0.0203800021229168,0.0,75860.0,750.6104507632349,N
240,C,2,PSY,Unknown,0,1,0,1,0,CTI,447290,1250.0,1.0,1,,0,0,0,9,0.0291878172588832,0.0203800021229168,0.0376516305204012,53494.74710029566,318.0161398664757,N
241,C,2,BUS,Unknown,0,1,0,0,0,CIP,110797,1180.0,0.0,4,,0,0,0,21,0.0157728706624605,0.0203800021229168,0.0833333333333333,61017.0,768.4787286410178,N
242,O,8,PW,LAW,1,6,5,0,0,LMI,110195,1110.0,0.0,5,,1,0,1,10,0.0555555555555555,0.0112359550561797,0.2,114674.0,763.606020096027,N
243,C,2,PMED,Unknown,1,10,8,0,0,CIP,110261,1260.0,0.0,4,3.0,1,0,1,21,0.0533088235294117,0.0203800021229168,0.1111111111111111,66493.0,766.7075741434555,N
244,B,2,Unknown,Unknown,0,3,2,1,0,PCM,111154,1195.0,0.0,1,,0,0,1,23,0.0171827456595668,0.0203800021229168,0.0,82502.0,770.2898718315149,N
245,C,2,Unknown,Unknown,1,2,1,1,0,SAT,110217,1130.0,1.0,1,,0,0,1,9,0.0171827456595668,0.0203800021229168,0.2,55556.0,761.0572295148027,N
246,C,2,Unknown,Unknown,0,1,1,0,0,SAT,110216,720.0,0.0,1,,0,0,0,21,0.0171827456595668,0.0203800021229168,0.0,63675.0,766.4946980263268,N
247,C,2,Unknown,Unknown,1,7,7,0,1,SPR,110797,1100.0,1.0,1,,1,0,1,17,0.0171827456595668,0.0203800021229168,0.0833333333333333,52638.0,770.0439955885381,N
248,N,7,Unknown,Unknown,0,2,1,1,0,PRC,447290,1123.3333333333333,1.0,1,,0,0,1,19,0.0171827456595668,0.0203800021229168,0.0376516305204012,53494.74710029566,318.0161398664757,N
249,C,8,Unknown,Unknown,0,1,0,1,0,AGN,112022,1146.6666666666667,1.0,1,,0,0,1,14,0.0171827456595668,0.0203800021229168,0.0,38947.0,896.1506286639972,N
250,C,2,FD,FM,1,7,7,0,0,PHN,110825,1170.0,1.0,1,4.0,1,0,1,13,0.0218978102189781,0.0689655172413793,0.25,78435.0,730.3469400657941,N
251,C,2,LAW,MED,1,9,9,0,0,LTR,110825,1270.0,1.0,1,3.0,1,0,1,52,0.0121163166397415,0.0121334681496461,0.25,78435.0,730.3469400657941,N
252,C,2,CFS,EDU,0,1,0,1,0,N07,447290,1226.6666666666667,1.0,1,,0,0,1,30,0.0272727272727272,0.0214132762312633,0.0376516305204012,55056.0,927.489455843911,N
253,C,2,EGR,REL,0,1,0,0,0,BHC,100355,1183.3333333333333,0.0,3,,0,0,0,20,0.0072992700729927,0.0592592592592592,0.0,41183.0,977.0123792539536,N
254,C,2,Unknown,Unknown,0,1,0,1,0,MCO,100315,1140.0,1.0,1,,0,0,1,10,0.0171827456595668,0.0203800021229168,0.0,53494.74710029566,318.0161398664757,N
255,C,2,MED,EBIO,0,1,0,1,0,N08,100780,1096.6666666666667,0.0,1,,0,0,1,31,0.0128700128700128,0.0,0.0,39095.0,925.5881259822082,N
256,C,2,LAW,PSC,0,1,0,1,0,N08,100780,1053.3333333333333,1.0,1,1.0,0,0,1,31,0.0121163166397415,0.0657894736842105,0.0,43672.0,938.2076197879328,N
257,B,2,PMED,Unknown,1,6,4,1,0,BHC,100769,1010.0,1.0,5,,0,0,1,10,0.0533088235294117,0.0203800021229168,0.3333333333333333,48452.0,934.4404411492968,N
258,C,2,LAW,Unknown,0,1,0,1,0,N08,100799,1110.0,1.0,1,,0,0,1,31,0.0121163166397415,0.0203800021229168,0.0,48452.0,934.4404411492968,N
259,C,8,HIS,MED,0,1,0,1,0,N08,100793,1210.0,0.0,1,,0,0,0,31,0.0238095238095238,0.0121334681496461,0.0,70131.0,937.1810607980458,N
260,C,2,Unknown,Unknown,0,1,1,0,0,EML,447290,1310.0,1.0,4,,0,0,1,63,0.0171827456595668,0.0203800021229168,0.0376516305204012,55788.0,778.7571612623009,N
261,C,2,Unknown,Unknown,1,6,5,1,0,PCG,101671,1410.0,1.0,1,,0,2,1,23,0.0171827456595668,0.0203800021229168,0.0666666666666666,53494.74710029566,775.1110165503471,N
262,C,2,Unknown,Unknown,0,1,0,0,0,BHC,100310,1375.7142857142858,0.0,4,,0,0,0,10,0.0171827456595668,0.0203800021229168,0.0,38844.0,771.0304491358636,N
263,B,2,PT,MED,0,1,0,1,0,N07,100390,1341.428571428571,0.0,1,,0,0,1,31,0.0195121951219512,0.0121334681496461,0.0,29237.0,658.5316941547003,N
264,C,2,PE,EDU,0,1,0,1,0,N07,101362,1307.142857142857,0.0,1,,0,0,0,31,0.0,0.0214132762312633,0.0,29237.0,658.5316941547003,N
265,C,2,Unknown,Unknown,0,2,1,1,0,P06,101375,1272.857142857143,0.0,1,2.0,0,0,0,19,0.0171827456595668,0.0203800021229168,0.0,53494.74710029566,318.0161398664757,N
266,O,2,BIO,MUS,0,1,0,1,0,N07,100065,1238.571428571429,1.0,1,,0,0,1,31,0.0199692780337941,0.0075566750629722,0.0,36019.0,625.3055763591058,N
267,C,2,MED,Unknown,0,3,3,0,0,JRS,447290,1204.2857142857142,1.0,5,,0,0,1,34,0.0128700128700128,0.0203800021229168,0.0376516305204012,53494.74710029566,646.9669006405827,N
268,O,2,LAW,PSC,1,5,4,1,1,LMI,100532,1170.0,1.0,5,3.0,0,0,1,15,0.0121163166397415,0.0657894736842105,0.25,39035.0,633.9531006335782,N
269,C,2,ARCH,ID,0,2,1,0,0,BHC,100545,1195.0,1.0,4,,0,1,1,20,0.008955223880597,0.0,0.0,52169.0,895.955445253339,N
270,C,2,CSI,Unknown,0,1,0,0,0,BHC,100545,1220.0,1.0,3,,0,0,1,31,0.0020120724346076,0.0203800021229168,0.0,26453.0,894.7516760934556,N
271,C,2,PSY,ENV,0,1,0,1,0,P04,447290,1245.0,1.0,1,,0,0,1,27,0.0291878172588832,0.0,0.0376516305204012,39694.0,964.3976654894988,N
272,C,8,GEO,Unknown,1,3,2,0,0,LMA,101306,1270.0,0.0,1,,0,0,1,7,0.25,0.0203800021229168,0.3333333333333333,55645.0,976.9869575435569,N
273,C,2,FIN,PSC,1,5,5,0,1,CAV,101294,1110.0,1.0,1,4.0,0,0,1,15,0.0697674418604651,0.0657894736842105,0.1111111111111111,32826.0,974.3784891590908,N
274,C,2,Unknown,Unknown,0,2,1,1,0,MCM,101902,1130.0,0.0,1,,0,0,1,11,0.0171827456595668,0.0203800021229168,0.0,45795.0,974.223262007867,N
275,C,2,Unknown,Unknown,0,2,1,1,0,MCM,101902,1150.0,0.0,1,,0,0,1,11,0.0171827456595668,0.0203800021229168,0.0,45795.0,974.223262007867,N
276,C,2,Unknown,Unknown,1,2,2,0,0,LMA,101656,1170.0,1.0,1,,0,1,1,5,0.0171827456595668,0.0203800021229168,0.1428571428571428,40199.0,976.9943647968154,N
277,C,2,Unknown,Unknown,0,2,1,1,0,P06,101310,1181.111111111111,0.0,1,,0,0,0,19,0.0171827456595668,0.0203800021229168,0.0,53494.74710029566,318.0161398664757,N
278,B,2,NUR,PPHR,0,1,0,0,0,BHC,101297,1192.2222222222222,1.0,3,1.0,0,0,0,22,0.0225872689938398,0.0,0.0,53494.74710029566,318.0161398664757,N
279,B,2,Unknown,Unknown,0,2,1,1,0,P06,101248,1203.3333333333333,0.0,1,,0,0,0,18,0.0171827456595668,0.0203800021229168,0.0625,53494.74710029566,318.0161398664757,N
280,B,2,MED,NUR,0,1,0,1,0,N07,101290,1214.4444444444443,1.0,1,1.0,0,0,0,31,0.0128700128700128,0.0058651026392961,0.0,50389.0,968.366219831777,N
281,O,2,Unknown,Unknown,0,2,1,1,0,PCG,101656,1225.5555555555557,1.0,1,,0,0,1,18,0.0171827456595668,0.0203800021229168,0.1428571428571428,50389.0,968.366219831777,N
282,A,2,BIO,SCI,0,1,0,1,0,N08,101248,1236.6666666666667,1.0,1,1.0,0,0,1,31,0.0199692780337941,0.0065359477124183,0.0625,54676.0,975.1569657243728,N
283,N,2,LAW,SCI,0,1,0,1,0,N08,101279,1247.7777777777778,1.0,1,,0,0,1,31,0.0121163166397415,0.0065359477124183,0.0,53494.74710029566,974.0206336764,N
284,O,2,PT,MKT,0,1,0,1,0,N08,101026,1258.888888888889,1.0,1,,0,0,1,31,0.0195121951219512,0.056338028169014,0.0,25261.0,1028.0638910691462,N
285,C,8,LAW,Unknown,1,7,6,0,0,CIP,101031,1270.0,0.0,3,,0,0,1,11,0.0121163166397415,0.0203800021229168,0.0714285714285714,46276.0,1017.0664795446532,N
286,C,8,Unknown,Unknown,1,2,2,0,0,LMA,101793,1290.0,0.0,1,4.0,0,0,1,11,0.0171827456595668,0.0203800021229168,0.3333333333333333,90105.0,1051.3513254073157,N
287,H,2,HIS,PSC,0,1,0,1,0,N08,100662,1258.571428571429,0.0,1,1.0,0,0,1,31,0.0238095238095238,0.0657894736842105,0.0,38485.0,1101.3940410768323,N
288,B,2,BUS,CFS,0,1,0,1,0,N08,101172,1227.142857142857,1.0,1,1.0,0,0,0,31,0.0157728706624605,0.02,0.0,37756.0,1104.228300067354,N
289,C,2,Unknown,Unknown,0,2,1,1,0,PCG,100495,1195.7142857142858,0.0,1,,0,0,1,23,0.0171827456595668,0.0203800021229168,0.5,57355.0,1098.5038176871617,N
290,N,2,SCI,BUS,0,2,1,0,0,BHC,100299,1164.2857142857142,1.0,3,,0,0,1,20,0.0030674846625766,0.0098765432098765,0.0,43178.0,1093.7152239662034,N
291,C,2,Unknown,Unknown,0,1,0,1,0,PCG,447290,1132.857142857143,1.0,1,,0,0,1,18,0.0171827456595668,0.0203800021229168,0.0376516305204012,39797.0,1097.4849324512782,N
292,H,2,PSY,PMED,0,2,1,0,0,BHC,101538,1101.4285714285716,1.0,4,,0,0,1,10,0.0291878172588832,0.0378787878787878,0.0,39797.0,1097.4849324512782,N
